2016/05/05 03:30:00   4.059646e+00 -4.790120e-01
2016/05/05 04:30:00   3.973368e+00 -4.656860e-01
2016/05/05 05:30:00   3.888318e+00 -4.525876e-01
2016/05/05 06:30:00   3.804487e+00 -4.397146e-01
2016/05/05 07:30:00   3.721867e+00 -4.270657e-01
2016/05/05 08:30:00   3.640449e+00 -4.146386e-01
2016/05/05 09:30:00   3.560223e+00 -4.024315e-01
2016/05/05 10:30:00   3.481182e+00 -3.904428e-01
2016/05/05 11:30:00   3.403317e+00 -3.786703e-01
2016/05/05 12:30:00   3.326617e+00 -3.671123e-01
2016/05/05 13:30:00   3.251075e+00 -3.557670e-01
2016/05/05 14:30:00   3.176683e+00 -3.446326e-01
2016/05/05 15:30:00   3.103429e+00 -3.337070e-01
2016/05/05 16:30:00   3.031308e+00 -3.229886e-01
2016/05/05 17:30:00   2.960309e+00 -3.124754e-01
2016/05/05 18:30:00   2.890424e+00 -3.021654e-01
2016/05/05 19:30:00   2.821643e+00 -2.920571e-01
2016/05/05 20:30:00   2.753959e+00 -2.821484e-01
2016/05/05 21:30:00   2.687362e+00 -2.724375e-01
2016/05/05 22:30:00   2.621843e+00 -2.629225e-01
2016/05/05 23:30:00   2.557395e+00 -2.536016e-01
2016/05/06 00:30:00   2.494006e+00 -2.444729e-01
2016/05/06 01:30:00   2.431670e+00 -2.355347e-01
2016/05/06 02:30:00   2.370378e+00 -2.267849e-01
2016/05/06 03:30:00   2.310119e+00 -2.182217e-01
2016/05/06 04:30:00   2.250887e+00 -2.098435e-01
2016/05/06 05:30:00   2.192671e+00 -2.016481e-01
2016/05/06 06:30:00   2.135463e+00 -1.936337e-01
2016/05/06 07:30:00   2.079255e+00 -1.857987e-01
2016/05/06 08:30:00   2.024037e+00 -1.781410e-01
2016/05/06 09:30:00   1.969800e+00 -1.706588e-01
2016/05/06 10:30:00   1.916537e+00 -1.633503e-01
2016/05/06 11:30:00   1.864238e+00 -1.562136e-01
2016/05/06 12:30:00   1.812893e+00 -1.492467e-01
2016/05/06 13:30:00   1.762495e+00 -1.424481e-01
2016/05/06 14:30:00   1.713035e+00 -1.358157e-01
2016/05/06 15:30:00   1.664503e+00 -1.293475e-01
2016/05/06 16:30:00   1.616891e+00 -1.230420e-01
2016/05/06 17:30:00   1.570191e+00 -1.168971e-01
2016/05/06 18:30:00   1.524393e+00 -1.109110e-01
2016/05/06 19:30:00   1.479489e+00 -1.050818e-01
2016/05/06 20:30:00   1.435469e+00 -9.940767e-02
2016/05/06 21:30:00   1.392326e+00 -9.388688e-02
2016/05/06 22:30:00   1.350049e+00 -8.851741e-02
2016/05/06 23:30:00   1.308631e+00 -8.329743e-02
2016/05/07 00:30:00   1.268063e+00 -7.822518e-02
2016/05/07 01:30:00   1.228335e+00 -7.329868e-02
2016/05/07 02:30:00   1.189439e+00 -6.851617e-02
2016/05/07 03:30:00   1.151367e+00 -6.387573e-02
2016/05/07 04:30:00   1.114108e+00 -5.937552e-02
2016/05/07 05:30:00   1.077656e+00 -5.501369e-02
2016/05/07 06:30:00   1.042000e+00 -5.078840e-02
2016/05/07 07:30:00   1.007132e+00 -4.669775e-02
2016/05/07 08:30:00   9.730427e-01 -4.273992e-02
2016/05/07 09:30:00   9.397244e-01 -3.891304e-02
2016/05/07 10:30:00   9.071674e-01 -3.521525e-02
2016/05/07 11:30:00   8.753630e-01 -3.164470e-02
2016/05/07 12:30:00   8.443028e-01 -2.819953e-02
2016/05/07 13:30:00   8.139775e-01 -2.487788e-02
2016/05/07 14:30:00   7.843786e-01 -2.167789e-02
2016/05/07 15:30:00   7.554974e-01 -1.859773e-02
2016/05/07 16:30:00   7.273246e-01 -1.563551e-02
2016/05/07 17:30:00   6.998518e-01 -1.278938e-02
2016/05/07 18:30:00   6.730703e-01 -1.005750e-02
2016/05/07 19:30:00   6.469708e-01 -7.437992e-03
2016/05/07 20:30:00   6.215449e-01 -4.929015e-03
2016/05/07 21:30:00   5.967838e-01 -2.528708e-03
2016/05/07 22:30:00   5.726785e-01 -2.352060e-04
2016/05/07 23:30:00   5.492202e-01  1.953336e-03
2016/05/08 00:30:00   5.264004e-01  4.038776e-03
2016/05/08 01:30:00   5.042099e-01  6.022983e-03
2016/05/08 02:30:00   4.826401e-01  7.907804e-03
2016/05/08 03:30:00   4.616822e-01  9.695095e-03
2016/05/08 04:30:00   4.413273e-01  1.138672e-02
2016/05/08 05:30:00   4.215667e-01  1.298453e-02
2016/05/08 06:30:00   4.023917e-01  1.449038e-02
2016/05/08 07:30:00   3.837931e-01  1.590613e-02
2016/05/08 08:30:00   3.657625e-01  1.723364e-02
2016/05/08 09:30:00   3.482910e-01  1.847476e-02
2016/05/08 10:30:00   3.313695e-01  1.963135e-02
2016/05/08 11:30:00   3.149896e-01  2.070527e-02
2016/05/08 12:30:00   2.991424e-01  2.169837e-02
2016/05/08 13:30:00   2.838188e-01  2.261252e-02
2016/05/08 14:30:00   2.690104e-01  2.344956e-02
2016/05/08 15:30:00   2.547083e-01  2.421136e-02
2016/05/08 16:30:00   2.409034e-01  2.489977e-02
2016/05/08 17:30:00   2.275872e-01  2.551665e-02
2016/05/08 18:30:00   2.147509e-01  2.606385e-02
2016/05/08 19:30:00   2.023855e-01  2.654324e-02
2016/05/08 20:30:00   1.904823e-01  2.695666e-02
2016/05/08 21:30:00   1.790326e-01  2.730598e-02
2016/05/08 22:30:00   1.680274e-01  2.759306e-02
2016/05/08 23:30:00   1.574580e-01  2.781974e-02
2016/05/09 00:30:00   1.473156e-01  2.798789e-02
2016/05/09 01:30:00   1.375914e-01  2.809936e-02
2016/05/09 02:30:00   1.282766e-01  2.815601e-02
2016/05/09 03:30:00   1.193623e-01  2.815970e-02
2016/05/09 04:30:00   1.108398e-01  2.811228e-02
2016/05/09 05:30:00   1.027003e-01  2.801562e-02
2016/05/09 06:30:00   9.493494e-02  2.787156e-02
2016/05/09 07:30:00   8.753495e-02  2.768196e-02
2016/05/09 08:30:00   8.049153e-02  2.744869e-02
2016/05/09 09:30:00   7.379582e-02  2.717359e-02
2016/05/09 10:30:00   6.743908e-02  2.685853e-02
2016/05/09 11:30:00   6.141249e-02  2.650536e-02
2016/05/09 12:30:00   5.570722e-02  2.611594e-02
2016/05/09 13:30:00   5.031451e-02  2.569213e-02
2016/05/09 14:30:00   4.522552e-02  2.523577e-02
2016/05/09 15:30:00   4.043145e-02  2.474874e-02
2016/05/09 16:30:00   3.592353e-02  2.423288e-02
2016/05/09 17:30:00   3.169291e-02  2.369005e-02
2016/05/09 18:30:00   2.773081e-02  2.312212e-02
2016/05/09 19:30:00   2.402843e-02  2.253093e-02
2016/05/09 20:30:00   2.057695e-02  2.191834e-02
2016/05/09 21:30:00   1.736759e-02  2.128622e-02
2016/05/09 22:30:00   1.439152e-02  2.063641e-02
2016/05/09 23:30:00   1.163995e-02  1.997077e-02
2016/05/10 00:30:00   9.104080e-03  1.929116e-02
2016/05/10 01:30:00   6.775096e-03  1.859945e-02
2016/05/10 02:30:00   4.644197e-03  1.789747e-02
2016/05/10 03:30:00   2.702584e-03  1.718710e-02
2016/05/10 04:30:00   9.414479e-04  1.647019e-02
2016/05/10 05:30:00  -6.480133e-04  1.574859e-02
2016/05/10 06:30:00  -2.074603e-03  1.502416e-02
2016/05/10 07:30:00  -3.347124e-03  1.429876e-02
2016/05/10 08:30:00  -4.474383e-03  1.357425e-02
2016/05/10 09:30:00  -5.465183e-03  1.285247e-02
2016/05/10 10:30:00  -6.328326e-03  1.213530e-02
2016/05/10 11:30:00  -7.072617e-03  1.142459e-02
2016/05/10 12:30:00  -7.706861e-03  1.072218e-02
2016/05/10 13:30:00  -8.239861e-03  1.002995e-02
2016/05/10 14:30:00  -8.680420e-03  9.349739e-03
2016/05/10 15:30:00  -9.037342e-03  8.683414e-03
2016/05/10 16:30:00  -9.319432e-03  8.032830e-03
2016/05/10 17:30:00  -9.535493e-03  7.399842e-03
