2018-10-02 20:00:00   8.839800e+00 -1.380381e+00
2018-10-02 21:00:00   9.499086e+00 -1.479585e+00
2018-10-02 22:00:00   9.802182e+00 -1.198784e+00
2018-10-02 23:00:00   9.946787e+00 -1.117344e+00
2018-10-03 00:00:00   1.044198e+01 -1.464355e+00
2018-10-03 01:00:00   1.079491e+01 -1.782051e+00
2018-10-03 02:00:00   1.091795e+01 -2.293755e+00
2018-10-03 03:00:00   1.094292e+01 -2.830439e+00
2018-10-03 04:00:00   1.060049e+01 -2.905322e+00
2018-10-03 05:00:00   1.027764e+01 -2.710796e+00
2018-10-03 06:00:00   1.016131e+01 -2.599497e+00
2018-10-03 07:00:00   1.032776e+01 -2.444126e+00
2018-10-03 08:00:00   1.067415e+01 -2.294233e+00
2018-10-03 09:00:00   1.068281e+01 -2.305049e+00
2018-10-03 10:00:00   1.035311e+01 -2.214233e+00
2018-10-03 11:00:00   1.043670e+01 -1.769814e+00
2018-10-03 12:00:00   1.033460e+01 -1.155518e+00
2018-10-03 13:00:00   9.715151e+00 -5.630518e-01
2018-10-03 14:00:00   9.558818e+00  2.998682e-01
2018-10-03 15:00:00   9.360713e+00  8.591943e-01
2018-10-03 16:00:00   8.445449e+00  1.829375e+00
2018-10-03 17:00:00   8.245000e+00  2.691743e+00
2018-10-03 18:00:00   8.159233e+00  3.115889e+00
2018-10-03 19:00:00   7.870137e+00  4.130835e+00
2018-10-03 20:00:00   8.384345e+00  4.640884e+00
2018-10-03 21:00:00   7.970767e+00  5.215854e+00
2018-10-03 22:00:00   6.100254e+00  6.141074e+00
2018-10-03 23:00:00   7.257915e+00  7.104761e+00
2018-10-04 00:00:00   6.657397e+00  8.142085e+00
